E,F,G,H,I,J,K
398599,2,1,1,1,49,2
70549,2,2,0,0,34,2
393974,2,2,0,0,27,2
412592,1,1,0,0,31,1
306310,2,2,2,2,43,2
431262,1,1,0,0,30,1
360633,2,1,0,0,27,2
17155,1,1,0,0,29,1
226851,1,1,1,2,64,1
77665,2,2,2,3,39,2
57780,2,1,3,3,51,2
65003,1,1,1,2,59,1
202082,1,1,0,0,29,1
71065,2,2,3,3,69,2
145057,1,1,0,0,33,1
185450,2,1,0,0,31,2
389986,2,2,0,0,27,2
92536,0,0,2,2,60,0
158159,2,2,2,3,32,2
245856,1,1,1,2,49,1
354121,1,1,3,3,45,1
190188,1,1,0,0,37,1
322284,1,1,0,0,38,1
147770,1,1,0,0,40,1
34423,1,1,3,3,40,1
297138,2,1,0,0,33,2
247851,2,2,2,3,26,2
123602,2,2,0,0,26,2
191772,1,1,3,3,27,1
40530,2,2,0,0,33,2
339640,1,1,0,0,36,1
121890,1,1,1,2,33,1
183469,2,2,0,0,38,2
440751,2,2,2,3,31,2
51403,1,1,3,3,42,1
19663,2,1,0,0,38,2
32151,2,2,3,3,38,2
436269,1,1,0,0,33,1
256366,1,1,0,0,37,1
106596,1,1,0,0,65,1
116192,1,1,2,2,42,1
349018,1,1,2,2,36,1
384323,2,1,3,3,28,2
189088,2,2,2,2,58,2
399487,2,2,0,0,27,2
463259,1,1,0,0,32,1
61112,1,1,2,2,47,1
435043,1,1,0,0,31,1
177613,2,2,3,3,32,2
230847,2,2,3,3,38,2
423057,1,1,3,3,35,1
67778,2,1,0,0,37,2
247581,2,2,0,0,71,2
379130,2,2,0,0,35,2
268937,2,1,0,0,38,2
221063,1,1,0,0,37,1
70828,2,2,2,3,32,2
217348,2,2,0,0,33,2
358726,1,1,0,0,59,1
414868,1,1,2,3,40,1
219635,1,1,0,0,41,1
307864,1,1,0,0,28,1
57616,1,1,2,3,58,1
194503,2,1,2,2,53,2
318305,1,1,2,2,34,1
302448,2,1,0,0,50,2
55549,2,2,2,3,26,2
184376,1,1,3,3,29,1
332366,2,2,3,3,27,2
431688,1,1,3,3,42,1
57534,1,1,3,3,26,1
19694,2,1,2,3,27,2
272432,1,1,3,3,33,1
112859,1,1,2,2,43,1
437532,2,1,0,0,31,2
299337,2,1,2,2,26,2
195831,1,1,0,0,57,1
63572,2,1,0,0,27,2
303834,1,1,0,0,48,1
197382,2,1,2,2,34,2
53140,2,2,0,0,35,2
37956,1,1,2,3,41,1
37956,2,2,2,2,40,2
155836,2,2,0,0,27,2
207317,2,1,3,3,32,2
39356,2,2,0,0,49,2
225059,2,2,2,2,33,2
52332,2,2,2,3,33,2
353163,2,1,0,0,31,2
233025,2,1,0,0,33,2
40734,2,1,3,3,80,2
194015,2,2,3,3,36,2
194015,2,2,0,0,33,2
65874,1,1,0,0,33,1
442337,1,1,2,2,28,1
393839,1,1,3,3,41,1
449248,1,1,3,3,26,1
163133,1,1,0,0,27,1
436866,2,1,3,3,33,2
419265,1,1,1,2,45,1
346261,1,1,2,2,28,1
272081,1,1,1,2,26,1
22736,2,2,0,0,62,2
232361,1,1,0,0,65,1
39035,2,2,0,0,50,2
415154,1,1,0,0,35,1
253143,1,1,3,3,35,1
300206,2,2,3,3,26,2
104889,2,1,0,0,30,2
237813,2,1,0,0,27,2
131811,2,1,0,0,31,2
107104,2,2,0,0,26,2
302807,2,1,0,0,53,2
20876,2,2,1,2,31,2
424379,1,1,0,0,34,1
392873,2,2,0,0,26,2
256183,1,1,0,0,47,1
323996,1,1,0,0,44,1
345240,2,2,3,3,32,2
33570,2,2,2,2,26,2
383648,1,1,2,2,28,1
29900,1,1,0,0,27,1
35228,1,1,0,0,26,1
330424,1,1,2,3,37,1
456231,1,1,3,3,45,1
297910,2,2,2,2,54,2
303734,1,1,2,3,61,1
158980,2,2,3,3,33,2
374932,2,2,0,0,30,2
83975,2,1,0,0,27,2
260890,1,1,2,3,53,1
463628,1,1,2,3,27,1
338584,2,1,2,3,36,2
96891,2,2,0,0,30,2
154540,2,1,0,0,50,2
398599,1,1,0,0,48,1
40530,0,0,0,0,33,0
78924,2,1,0,0,28,2
198757,2,2,0,0,37,2
305169,2,2,3,3,43,2
176042,1,1,2,3,40,1
166595,1,1,2,2,32,1
149504,2,1,3,3,58,2
340078,1,1,0,0,79,1
6506,2,1,0,0,26,2
120334,2,1,0,0,44,2
393529,2,2,0,0,52,2
261865,2,2,0,0,39,2
283026,2,2,0,0,26,2
84923,2,1,0,0,27,2
61683,1,1,2,2,30,1
155489,2,2,0,0,37,2
382390,1,1,0,0,30,1
310630,2,2,0,0,41,2
321381,2,1,0,0,36,2
199232,1,1,2,3,31,1
461199,1,1,2,2,32,1
153222,2,2,0,0,32,2
62780,2,2,0,0,41,2
33058,1,1,0,0,49,1
92334,1,1,0,0,26,1
401031,2,1,0,0,43,2
228926,2,2,3,3,42,2
230847,1,1,0,0,40,1
369268,2,1,3,3,43,2
405482,1,1,2,3,42,1
417907,2,2,0,0,44,2
233716,1,1,2,3,65,1
259906,1,1,0,0,65,1
51844,2,2,0,0,27,2
285003,2,1,0,0,30,2
37045,1,1,3,3,72,1
335416,2,2,0,0,26,2
454315,1,1,0,0,43,1
189035,1,1,0,0,27,1
5389,2,2,2,3,27,2
2000,2,2,0,0,49,2
422817,1,1,3,3,41,1
347045,2,2,2,2,32,2
297979,2,1,2,3,32,2
45463,2,1,0,0,52,2
277011,1,1,2,2,34,1
197832,1,1,2,2,33,1
34131,1,1,0,0,33,1
43929,2,2,2,2,38,2
205342,2,2,3,3,43,2
205342,2,2,2,2,50,2
7274,1,1,2,3,31,1
87449,1,1,0,0,34,1
213582,1,1,1,2,49,1
125517,2,1,0,0,31,2
374757,2,1,0,0,26,2
413561,1,1,1,2,33,1
89346,2,2,2,3,80,2
206461,2,1,0,0,58,2
142702,1,1,0,0,32,1
458933,2,2,0,0,36,2
437159,2,2,1,2,51,2
452094,2,1,0,0,34,2
229809,1,1,3,3,53,1
284735,2,2,2,3,32,2
214568,2,1,3,3,32,2
112958,1,1,3,3,35,1
165611,2,2,0,0,33,2
119200,2,2,3,3,31,2
188756,1,1,1,2,27,1
337707,1,1,1,2,33,1
277311,2,2,0,0,53,2
431396,2,2,0,0,35,2
174975,1,1,1,2,63,1
355933,2,1,3,3,26,2
389429,2,1,2,3,31,2
218226,1,1,2,3,28,1
283960,1,1,2,2,28,1
325871,2,2,1,2,28,2
216113,2,2,2,3,81,2
241448,2,1,2,3,33,2
130312,1,1,0,0,36,1
83975,1,1,0,0,29,1
226432,2,2,3,3,69,2
445488,2,2,0,0,30,2
298239,2,2,0,0,42,2
249781,2,2,0,0,60,2
455367,1,1,3,3,32,1
168258,1,1,0,0,37,1
168258,2,2,0,0,40,2
210616,2,2,2,3,38,2
19075,2,2,0,0,26,2
206498,2,2,0,0,27,2
46180,2,1,0,0,31,2
297235,1,1,2,3,31,1
447070,1,1,0,0,76,1
297100,1,1,1,2,76,1
269105,2,1,3,3,51,2
391536,2,2,1,2,41,2
391536,2,2,2,2,38,2
121890,2,1,2,3,33,2
186180,2,2,0,0,46,2
26681,2,2,0,0,33,2
48269,2,2,0,0,30,2
357247,2,2,3,3,31,2
166595,1,1,3,3,32,1
178101,2,1,0,0,34,2
155488,2,1,0,0,34,2
38076,2,1,2,3,39,2
38076,2,1,2,3,37,2
409760,1,1,0,0,29,1
188679,2,1,0,0,49,2
90373,2,1,1,2,32,2
116183,1,1,2,2,30,1
432775,1,1,2,2,59,1
251089,2,1,3,3,29,2
259728,1,1,1,2,27,1
83970,1,1,0,0,35,1
223846,2,2,0,0,27,2
309697,1,1,0,0,26,1
40395,2,1,0,0,44,2
118772,2,2,0,0,26,2
372104,2,2,0,0,27,2
4401,2,1,0,0,33,2
23861,2,1,0,0,75,2
213886,2,2,0,0,57,2
262381,2,2,0,0,34,2
353193,2,2,2,2,58,2
431889,1,1,0,0,28,1
27680,1,1,2,2,34,1
46467,1,1,2,3,51,1
354898,2,2,0,0,26,2
452640,2,2,2,3,30,2
196943,2,1,3,3,66,2
315830,1,1,3,3,39,1
23567,2,1,0,0,28,2
46180,1,1,2,2,32,1
99390,1,1,2,2,33,1
40969,2,2,0,0,40,2
303734,1,1,0,0,61,1
182689,2,2,3,3,51,2
291738,1,1,0,0,56,1
32697,1,1,1,2,60,1
27162,1,1,0,0,32,1
317128,2,1,1,2,28,2
135435,2,2,2,2,66,2
178734,1,1,2,2,26,1
233252,2,2,0,0,28,2
281993,2,1,2,3,37,2
413561,1,1,2,2,44,1
227791,2,1,3,3,40,2
257398,2,2,0,0,36,2
407426,1,1,0,0,36,1
44077,1,1,2,2,33,1
275843,2,1,1,2,32,2
424146,1,1,2,2,57,1
424146,1,1,2,2,59,1
308146,2,2,0,0,40,2
202278,2,1,2,2,38,2
407426,2,2,0,0,36,2
32697,1,1,0,0,85,1
32697,2,1,2,2,59,2
96386,2,2,1,2,32,2
326771,1,1,0,0,41,1
131145,2,1,3,3,29,2
420509,2,2,0,0,54,2
431647,1,1,0,0,32,1
372505,2,1,0,0,31,2
93748,1,1,0,0,58,1
135435,1,1,1,2,66,1
177330,2,2,0,0,31,2
62938,2,2,0,0,71,2
266940,2,2,2,3,58,2
370894,2,2,0,0,58,2
29556,2,1,2,3,30,2
92411,1,1,0,0,30,1
40686,2,1,0,0,27,2
215448,2,2,0,0,32,2
434939,2,1,0,0,38,2
45075,2,1,1,2,45,2
401507,1,1,0,0,33,1
95549,2,1,3,3,41,2
214406,1,1,3,3,27,1
104892,2,2,1,2,62,2
222233,1,1,0,0,37,1
98231,2,1,2,2,31,2
115722,2,2,2,3,40,2
424927,1,1,2,3,32,1
239144,1,1,3,3,62,1
288444,1,1,3,3,28,1
301268,1,1,0,0,27,1
161164,2,2,1,2,32,2
160698,1,1,0,0,51,1
386499,2,2,0,0,44,2
56425,1,1,1,2,54,1
339978,2,1,0,0,57,2
198452,2,2,3,3,38,2
150813,2,1,2,3,36,2
150813,1,1,3,3,34,1
156538,2,2,2,2,55,2
432775,1,1,2,2,54,1
104892,1,1,2,2,62,1
36820,2,1,1,2,32,2
205486,1,1,3,3,46,1
308734,2,2,0,0,27,2
197130,2,2,0,0,43,2
346523,1,1,2,3,35,1
205263,2,1,0,0,46,2
364229,1,1,0,0,27,1
211509,1,1,0,0,26,1
438011,2,2,0,0,29,2
92152,1,1,0,0,41,1
213708,1,1,0,0,44,1
9816,2,1,2,3,30,2
431703,2,2,0,0,50,2
255163,2,1,3,3,60,2
285003,1,1,0,0,29,1
42808,2,2,0,0,30,2
429246,1,1,0,0,39,1
429246,1,1,0,0,37,1
170378,1,1,3,3,36,1
340187,2,2,3,3,37,2
219500,2,2,2,3,40,2
88480,1,1,1,2,60,1
291348,1,1,0,0,43,1
222233,2,1,2,3,36,2
108090,2,1,2,3,31,2
129394,2,2,1,1,31,2
417859,2,2,0,0,37,2
92407,1,1,0,1,31,1
59317,2,1,0,0,29,2
175083,2,1,0,0,61,2
215282,2,2,0,0,27,2
434549,2,2,3,3,38,2
22882,2,1,2,3,51,2
262381,2,1,0,0,34,2
70541,1,1,0,0,32,1
431031,1,1,0,0,47,1
236002,2,1,0,0,31,2
41128,1,1,0,0,36,1
268028,1,1,3,3,51,1
391691,1,1,0,0,57,1
376430,1,1,2,2,80,1
62839,1,1,0,0,36,1
95729,1,1,0,0,60,1
158912,1,1,2,3,35,1
158912,1,1,1,2,41,1
75720,1,1,3,3,37,1
168872,1,1,3,3,27,1
285276,2,1,3,3,32,2
452661,2,2,2,2,30,2
94393,2,2,3,3,38,2
99330,1,1,2,2,30,1
275523,1,1,0,0,33,1
272161,2,1,0,0,35,2
272161,2,1,0,0,41,2
196027,2,1,3,3,48,2
52924,2,2,1,2,27,2
454692,2,2,1,2,34,2
232466,2,1,2,2,31,2
263405,2,1,3,3,52,2
307851,1,1,3,3,60,1
353826,2,2,2,3,38,2
437301,1,1,0,0,48,1
291310,2,2,1,2,73,2
118846,2,1,0,0,34,2
176488,2,1,3,3,50,2
416698,2,1,0,0,39,2
233750,2,2,0,0,39,2
173107,1,1,0,0,30,1
337304,1,1,1,2,57,1
100114,1,1,2,2,43,1
203655,2,2,0,0,25,2
225059,2,2,2,2,32,2
74580,1,1,1,2,27,1
181050,1,1,2,3,45,1
290216,1,1,2,3,25,1
340779,2,1,2,2,37,2
212141,2,1,0,0,32,2
340840,1,1,3,3,37,1
207189,2,1,3,3,25,2
447296,2,2,2,3,26,2
166582,2,2,0,0,27,2
348162,2,2,0,0,40,2
115974,2,2,3,3,31,2
142617,2,2,2,3,37,2
108566,1,1,1,1,33,1
252281,2,1,2,2,36,2
329068,1,1,0,0,33,1
44329,1,1,0,0,32,1
65971,1,1,0,0,25,1
442337,2,1,0,0,27,2
380715,2,2,0,0,24,2
258221,1,1,2,2,36,1
41313,2,2,1,2,34,2
40605,1,1,2,2,60,1
255349,1,1,0,0,26,1
305942,1,1,1,2,37,1
166649,2,1,2,3,26,2
170984,1,1,3,3,36,1
102717,1,1,0,0,37,1
31312,2,1,0,0,37,2
326724,1,1,3,3,25,1
374246,1,1,2,3,36,1
287008,2,2,3,3,34,2
137596,2,1,3,3,41,2
137596,1,1,2,3,43,1
155194,1,1,3,3,34,1
205703,2,1,0,0,31,2
311532,2,1,2,3,37,2
7179,1,1,1,2,57,1
65967,1,1,0,1,41,1
180558,1,1,0,0,31,1
311759,1,1,0,0,33,1
163130,2,2,2,3,35,2
155194,1,1,2,3,34,1
249833,2,2,0,0,48,2
315561,2,2,2,3,40,2
282232,1,1,0,0,31,1
51378,1,1,0,0,29,1
278584,2,1,0,0,31,2
313894,1,1,3,3,30,1
313894,1,1,3,3,29,1
66960,1,1,0,0,52,1
35512,1,1,1,2,29,1
349130,1,1,0,0,37,1
155428,2,1,0,0,58,2
170510,1,1,3,3,31,1
336271,1,1,0,0,25,1
377374,1,1,0,1,37,1
385591,2,2,0,0,50,2
141636,2,2,3,3,32,2
51946,2,1,2,2,36,2
278503,2,1,0,0,31,2
143917,2,1,3,3,87,2
429594,2,2,2,2,36,2
429594,2,1,2,2,47,2
441452,2,1,0,1,28,2
231421,1,1,3,3,30,1
55345,1,1,0,0,33,1
435426,1,1,0,0,28,1
12384,2,2,0,0,25,2
211572,1,1,1,2,25,1
355919,2,1,0,0,26,2
107488,1,1,0,0,38,1
149459,2,2,2,3,32,2
118899,1,1,3,3,56,1
92476,1,1,0,0,56,1
247609,1,1,2,3,40,1
251383,2,1,2,3,34,2
184026,1,1,2,3,29,1
430860,2,1,3,3,33,2
140501,2,1,2,2,51,2
197251,2,2,0,0,35,2
130329,2,2,3,3,51,2
427008,2,2,0,0,25,2
46842,2,2,2,2,35,2
18778,1,1,1,2,35,1
18778,2,2,3,3,47,2
413229,2,1,0,0,56,2
413229,1,1,0,0,54,1
143917,2,1,3,3,59,2
58668,1,1,1,2,43,1
151099,1,1,0,0,42,1
48654,2,2,2,2,30,2
460572,1,1,0,1,31,1
275860,2,2,0,0,31,2
370830,2,1,2,3,65,2
130598,2,1,0,0,45,2
439009,2,2,3,3,33,2
162240,2,1,3,3,27,2
231421,2,1,0,0,32,2
119855,2,2,2,3,41,2
408774,0,0,0,0,24,0
415894,1,1,0,0,31,1
40643,2,2,0,0,51,2
115884,2,1,1,2,37,2
124234,2,2,3,3,34,2
151099,2,1,3,3,32,2
46842,1,1,0,0,36,1
153836,2,1,0,0,25,2
62869,2,1,0,0,31,2
393708,2,1,3,3,29,2
380715,1,1,2,3,24,1
148018,2,2,1,2,43,2
384123,1,1,0,0,93,1
283797,2,1,0,0,88,2
283785,1,1,0,0,87,1
309745,2,1,3,3,24,2
92513,1,1,0,0,36,1
208734,2,2,3,3,32,2
404594,1,1,0,0,66,1
405958,2,2,0,0,25,2
80981,2,1,2,2,32,2
67363,2,1,3,3,28,2
43015,2,1,2,2,36,2
231423,2,1,2,2,33,2
201377,2,1,2,3,31,2
23879,1,1,2,3,31,1
125816,2,1,0,0,51,2
413133,2,1,0,0,24,2
450903,1,1,0,0,45,1
151240,2,2,0,0,33,2
3403,2,1,3,3,24,2
290149,2,1,0,0,24,2
245365,2,1,2,2,25,2
313362,1,1,0,0,31,1
94363,1,1,2,2,43,1
300189,2,2,1,2,56,2
119840,2,2,1,2,30,2
296714,1,1,1,2,30,1
380715,2,1,0,0,24,2
15095,1,1,0,0,46,1
181050,1,1,1,2,43,1
148018,2,1,1,2,44,2
278216,1,1,0,0,35,1
387613,1,1,3,3,36,1
151240,1,1,0,0,34,1
301041,2,1,3,3,35,2
151260,2,2,0,0,54,2
460212,1,1,0,0,48,1
126929,1,1,3,3,31,1
97699,1,1,1,1,24,1
202602,2,2,0,0,24,2
385591,1,1,0,0,60,1
320226,1,1,0,0,25,1
328304,2,2,3,3,24,2
310738,2,2,3,3,28,2
452541,2,1,2,3,29,2
150777,1,1,0,0,24,1
291632,1,1,2,2,46,1
332508,1,1,2,3,50,1
280805,1,1,1,2,62,1
280805,2,1,2,2,61,2
353416,2,2,0,0,55,2
55655,0,0,0,0,24,0
408821,0,0,0,0,24,0
136892,1,1,3,3,57,1
44410,1,1,1,2,57,1
306983,2,2,0,0,24,2
14960,2,2,3,3,70,2
38351,1,1,2,2,27,1
440204,1,1,0,0,48,1
439959,2,2,2,2,32,2
253529,2,2,1,2,25,2
266634,1,1,2,3,33,1
54939,2,2,0,0,40,2
268521,1,1,2,2,57,1
397343,2,2,0,0,40,2
338318,2,2,0,0,35,2
41003,2,1,3,3,29,2
292005,0,0,3,3,67,0
182047,1,1,1,2,65,1
314340,1,1,3,3,23,1
239865,2,2,0,0,27,2
229847,2,1,0,0,33,2
453688,2,2,1,2,24,2
268754,2,2,1,2,31,2
182851,2,2,0,0,73,2
234459,2,2,0,0,45,2
309792,1,1,2,2,48,1
229847,1,1,3,3,35,1
422800,2,2,0,0,25,2
357561,1,1,2,3,41,1
41003,2,1,0,0,32,2
247474,2,1,0,0,38,2
156719,2,2,0,0,35,2
394174,2,2,1,2,59,2
238437,2,2,2,3,52,2
267593,1,1,3,3,35,1
188190,2,2,3,3,35,2
397343,2,2,0,0,42,2
133607,1,1,2,2,32,1
275928,2,2,2,2,33,2
145381,2,2,3,3,34,2
145381,2,2,2,3,33,2
338588,2,2,0,0,30,2
429945,2,2,0,0,23,2
454985,2,2,0,0,30,2
125327,2,2,1,2,27,2
161743,1,1,3,3,46,1
224329,1,1,0,0,40,1
379416,2,1,0,0,64,2
405443,2,1,0,0,28,2
257928,1,1,0,0,59,1
335841,2,2,2,3,31,2
417575,1,1,3,3,30,1
158323,2,2,2,3,39,2
219307,2,1,3,3,24,2
420356,2,2,3,3,31,2
309594,1,1,2,2,36,1
127569,2,1,0,0,27,2
221309,2,1,0,0,36,2
221309,2,2,0,0,35,2
214864,1,1,3,3,45,1
13616,1,1,1,2,52,1
13616,2,1,2,2,67,2
284856,2,2,2,3,43,2
228234,1,1,2,2,25,1
62846,2,1,0,0,27,2
158323,1,1,3,3,39,1
316815,2,2,1,2,25,2
274869,1,1,0,0,36,1
300424,2,1,2,2,36,2
205486,1,1,3,3,23,1
25046,2,2,2,3,23,2
298926,2,2,2,3,61,2
388422,2,2,0,0,32,2
421285,2,2,0,0,25,2
49311,2,1,1,2,23,2
264332,2,2,0,0,23,2
309594,2,1,1,2,38,2
452229,1,1,0,0,30,1
382771,1,0,2,3,31,1
73003,2,1,1,2,56,2
411108,1,1,0,0,23,1
385769,2,2,0,0,59,2
270267,1,1,3,3,29,1
303144,1,1,0,0,35,1
404222,1,1,2,3,64,1
144596,2,2,0,0,23,2
46595,1,1,3,3,47,1
408124,2,2,3,3,22,2
166629,1,1,0,0,22,1
373197,2,2,2,3,24,2
83124,1,1,0,0,22,1
404222,2,1,2,3,59,2
90394,1,1,2,3,22,1
436804,2,1,0,0,38,2
456877,2,1,3,3,37,2
132276,2,2,0,0,23,2
465173,1,1,0,0,24,1
64201,1,1,2,2,22,1
94260,1,1,0,0,25,1
435158,2,1,2,2,59,2
435158,2,2,2,2,63,2
383737,1,1,0,0,51,1
410373,1,1,0,0,22,1
105024,2,2,0,0,46,2
92639,2,1,0,0,30,2
411628,1,1,2,3,25,1
62573,2,2,0,0,38,2
441897,1,1,2,2,72,1
308382,1,1,0,0,36,1
441897,2,1,1,2,71,2
345130,2,2,0,0,31,2
81806,1,1,3,3,58,1
371643,1,1,0,0,25,1
308945,2,2,3,3,39,2
9542,1,1,0,0,48,1
376554,2,2,0,0,22,2
380950,1,1,0,0,22,1
39875,0,0,0,0,57,0
211800,2,1,0,0,53,2
273261,2,2,0,0,22,2
32675,1,1,0,0,23,1
321584,2,2,0,0,52,2
92956,1,1,0,0,32,1
62846,2,2,0,0,27,2
132866,2,2,0,0,23,2
397304,2,2,2,3,22,2
52763,2,2,0,0,22,2
320568,1,1,0,0,23,1
290292,2,2,0,0,22,2
10281,2,2,0,0,35,2
3655,2,2,0,0,22,2
415525,1,1,3,3,22,1
339923,2,1,0,0,22,2
276496,1,1,0,0,22,1
67120,2,1,0,0,30,2
362593,2,2,0,0,36,2
86670,2,2,2,3,22,2
204292,2,2,3,3,35,2
343897,2,1,2,3,22,2
310738,2,2,3,3,28,2
67369,1,1,1,2,50,1
312003,2,1,0,0,33,2
32542,1,1,0,0,42,1
197920,2,2,0,0,40,2
435190,2,2,3,3,23,2
390395,1,1,0,0,57,1
348788,2,2,0,0,52,2
194724,2,2,1,1,55,2
30767,2,1,0,0,24,2
205274,2,2,0,0,36,2
164035,1,1,0,0,51,1
399026,2,2,2,3,29,2
44958,2,2,0,0,26,2
314412,1,1,0,0,22,1
222615,2,2,0,0,46,2
39356,2,2,2,3,40,2
82444,2,2,3,3,26,2
3224,2,2,0,0,22,2
138321,2,2,0,0,24,2
4044,2,2,0,0,22,2
405877,1,0,2,3,23,1
447294,2,2,0,0,22,2
251546,2,1,0,0,25,2
62755,2,1,0,0,29,2
245008,1,1,2,2,72,1
67371,2,2,0,0,42,2
174556,1,1,0,0,23,1
380928,1,1,0,0,22,1
10113,2,2,0,0,55,2
362589,2,2,2,3,71,2
20045,2,1,3,3,34,2
55461,1,1,0,0,72,1
111869,2,1,2,3,65,2
347045,2,2,1,2,35,2
421684,2,2,2,3,43,2
20045,2,1,2,3,33,2
84105,1,1,2,3,30,1
184706,2,1,2,3,28,2
40540,1,1,0,0,52,1
436804,2,1,0,0,35,2
160503,2,2,2,2,34,2
342966,2,1,0,0,48,2
128255,1,1,3,3,22,1
208702,1,1,0,0,29,1
344795,1,1,2,2,56,1
116928,1,1,2,2,26,1
160134,2,2,2,2,39,2
161984,2,2,0,0,53,2
353211,2,1,0,0,25,2
263249,2,2,2,3,66,2
225342,1,1,0,0,57,1
281079,1,1,0,0,32,1
281079,1,1,0,0,31,1
215495,2,2,3,3,23,2
161644,1,1,0,0,65,1
296898,2,2,0,0,49,2
364857,1,1,0,0,55,1
350131,1,1,2,2,25,1
161644,2,1,3,3,66,2
208733,2,1,3,3,34,2
435121,2,2,2,2,39,2
349824,1,1,0,0,49,1
399559,1,1,2,3,66,1
167191,1,1,0,0,29,1
72555,1,1,3,3,32,1
12413,1,1,0,0,68,1
40316,2,1,2,2,60,2
73884,1,1,2,3,26,1
111869,1,1,2,3,67,1
305891,1,1,0,0,26,1
72555,2,2,3,3,28,2
109988,2,2,3,3,22,2
4419,2,1,0,0,23,2
379941,1,1,3,3,41,1
387599,1,1,2,2,30,1
143012,1,1,2,2,28,1
386805,2,2,0,0,64,2
386805,1,1,0,0,65,1
312886,2,2,3,3,28,2
93151,1,1,3,3,25,1
387599,1,1,0,0,29,1
256187,2,2,3,3,60,2
30144,2,2,1,1,39,2
134453,2,1,0,0,41,2
136625,2,2,0,0,45,2
106680,1,1,1,2,27,1
44457,2,2,0,0,31,2
456380,2,2,2,3,27,2
260642,1,1,1,2,23,1
62755,0,0,3,3,29,0
167541,1,1,2,3,32,1
84105,2,2,3,3,30,2
8257,2,2,0,0,68,2
278503,2,2,0,0,32,2
302008,2,2,2,3,70,2
251691,2,2,0,0,38,2
302008,2,2,2,3,68,2
108726,2,2,2,3,35,2
157323,2,2,0,0,33,2
369995,2,2,0,0,45,2
127488,1,1,0,0,31,1
193434,2,2,0,0,55,2
144208,2,2,3,3,54,2
372184,1,1,0,0,26,1
284481,2,1,1,2,30,2
268575,1,1,0,0,25,1
231842,1,1,0,0,25,1
78573,2,1,0,0,27,2
130021,2,2,1,2,53,2
252310,1,1,0,0,79,1
51378,1,1,2,3,30,1
260642,2,2,0,0,23,2
267862,2,2,2,3,24,2
267862,1,1,1,2,23,1
340449,2,2,0,0,62,2
97779,2,1,1,2,24,2
98352,1,1,0,0,35,1
18448,1,1,0,0,25,1
125658,2,1,2,3,29,2
306363,1,1,0,1,36,1
423625,2,2,0,0,77,2
189928,2,2,0,0,25,2
238805,2,2,0,0,22,2
208211,1,1,1,2,64,1
97032,2,2,3,3,33,2
97032,2,1,3,3,31,2
344946,1,1,0,0,41,1
303155,2,1,3,3,39,2
278176,1,1,3,3,21,1
348773,1,1,0,0,28,1
7998,2,2,3,3,21,2
306706,1,1,3,3,28,1
381011,1,1,0,0,23,1
306706,1,1,2,2,28,1
65739,2,1,0,0,27,2
283865,2,2,2,3,70,2
283865,2,2,0,0,68,2
344946,2,2,3,3,42,2
244047,1,1,0,0,52,1
15224,1,1,0,0,53,1
384123,2,1,0,0,66,2
40442,2,2,3,3,29,2
333885,1,1,3,3,34,1
458911,2,1,0,0,42,2
236909,1,1,3,3,42,1
431303,1,1,2,3,21,1
244047,1,1,2,3,55,1
26488,1,1,3,3,44,1
169295,1,1,0,0,33,1
66152,2,2,0,0,28,2
45599,2,2,2,3,61,2
107099,1,1,0,0,32,1
259545,2,1,1,1,20,2
412191,2,2,2,2,38,2
419922,2,2,0,0,21,2
127569,1,1,0,0,29,1
254687,2,1,0,0,33,2
238780,1,1,3,3,53,1
157170,1,1,0,0,27,1
350836,2,2,3,3,34,2
3806,2,2,0,0,20,2
151441,2,2,0,0,71,2
82866,2,2,3,3,26,2
446478,2,2,3,3,21,2
76527,1,1,1,2,70,1
82721,2,2,0,0,45,2
76527,1,1,1,2,70,1
416679,1,1,0,0,20,1
44339,1,1,0,0,20,1
9997,1,1,0,0,30,1
274023,2,1,0,0,33,2
4470,2,2,3,3,61,2
205826,2,2,3,3,54,2
318537,1,1,2,3,24,1
136959,2,2,0,0,32,2
20509,2,2,3,3,79,2
431222,2,2,2,3,50,2
205826,2,2,2,3,56,2
122352,1,1,3,3,77,1
122352,1,1,3,3,77,1
289003,2,2,2,2,32,2
289003,2,2,2,3,30,2
32572,1,1,3,3,43,1
119855,1,1,3,3,27,1
3837,1,0,0,0,19,1
3809,1,1,3,3,19,1
105240,2,1,0,0,27,2
288716,1,1,0,0,28,1
153729,2,1,2,2,32,2
309541,1,1,1,2,65,1
3473,2,2,3,3,19,2
379934,2,1,3,3,37,2
336427,1,1,0,0,37,1
336427,2,1,0,0,37,2
230339,1,0,2,3,29,1
407525,2,2,0,0,19,2
96227,2,2,0,0,19,2
211711,1,0,0,0,33,1
362909,2,2,0,0,19,2
169952,2,2,0,0,43,2
408774,1,1,0,0,18,1
225153,2,2,2,2,65,2
3584,2,2,0,0,19,2
164001,1,1,0,0,90,1
449997,1,1,0,0,26,1
171788,1,1,0,0,24,1
212836,2,2,0,0,45,2
55421,1,1,0,0,29,1
130163,1,1,2,2,18,1
408391,1,1,0,0,18,1
408774,2,2,0,0,18,2
165141,2,2,0,0,64,2
239497,2,2,1,2,84,2
63846,2,2,1,2,53,2
31240,2,2,0,0,84,2
31240,2,2,0,0,81,2
424379,2,2,0,0,18,2
16836,2,2,0,0,19,2
408294,1,1,0,0,18,1
146297,2,1,3,3,19,2
464259,2,2,0,0,19,2
